7,Specific,hHEP,500,0.0000,1.0000,0.8977,0.8364
8,Specific,hHEP,500,0.0000,1.0000,0.8974,0.8330
9,Specific,hHEP,500,0.0000,1.0000,0.8976,0.8362
0,Specific,hHEP,1000,0.0000,1.0000,0.8975,0.8295
1,Specific,hHEP,1000,0.0000,1.0000,0.8958,0.8269
2,Specific,hHEP,1000,0.0000,1.0000,0.8959,0.8297
3,Specific,hHEP,1000,0.0000,1.0000,0.8968,0.8294
4,Specific,hHEP,1000,0.0000,1.0000,0.8986,0.8363
5,Specific,hHEP,1000,0.0000,1.0000,0.8941,0.8251
6,Specific,hHEP,1000,0.0000,1.0000,0.8975,0.8320
7,Specific,hHEP,1000,0.0000,1.0000,0.8990,0.8363
8,Specific,hHEP,1000,0.0000,1.0000,0.8980,0.8352
9,Specific,hHEP,1000,0.0000,1.0000,0.8983,0.8343
0,Non-Specific,hHEP,500,0.0000,1.0000,0.8436,0.0721
1,Non-Specific,hHEP,500,0.0000,1.0000,0.8496,0.0930
2,Non-Specific,hHEP,500,0.0000,1.0000,0.8449,0.0796
3,Non-Specific,hHEP,500,0.0000,1.0000,0.8409,0.0825
4,Non-Specific,hHEP,500,0.0000,1.0000,0.8430,0.0772
5,Non-Specific,hHEP,500,0.0000,1.0000,0.8397,0.0719
6,Non-Specific,hHEP,500,0.0000,1.0000,0.8488,0.0831
7,Non-Specific,hHEP,500,0.0000,1.0000,0.8495,0.0817
8,Non-Specific,hHEP,500,0.0000,1.0000,0.8474,0.0751
9,Non-Specific,hHEP,500,0.0000,1.0000,0.8463,0.0843
0,Non-Specific,hHEP,1000,0.0000,1.0000,0.8448,0.0754
1,Non-Specific,hHEP,1000,0.0000,1.0000,0.8392,0.0790
2,Non-Specific,hHEP,1000,0.0000,1.0000,0.8376,0.0723
3,Non-Specific,hHEP,1000,0.0000,1.0000,0.8359,0.0622
4,Non-Specific,hHEP,1000,0.0000,1.0000,0.8410,0.0758
5,Non-Specific,hHEP,1000,0.0000,1.0000,0.8423,0.0763
6,Non-Specific,hHEP,1000,0.0000,1.0000,0.8407,0.0793
7,Non-Specific,hHEP,1000,0.0000,1.0000,0.8445,0.0692
8,Non-Specific,hHEP,1000,0.0000,1.0000,0.8440,0.0817
9,Non-Specific,hHEP,1000,0.0000,1.0000,0.8416,0.0755
0,STRING,hHEP,500,0.2000,1.0000,0.9477,0.3435
1,STRING,hHEP,500,0.2000,1.0000,0.9453,0.3346
2,STRING,hHEP,500,0.2000,1.0000,0.9455,0.3335
3,STRING,hHEP,500,0.2000,1.0000,0.9467,0.3452
4,STRING,hHEP,500,0.2000,1.0000,0.9435,0.3318
5,STRING,hHEP,500,0.2000,1.0000,0.9455,0.3357
6,STRING,hHEP,500,0.2000,1.0000,0.9471,0.3488
7,STRING,hHEP,500,0.2000,1.0000,0.9463,0.3405
8,STRING,hHEP,500,0.2000,1.0000,0.9449,0.3519
9,STRING,hHEP,500,0.2000,1.0000,0.9478,0.3384
0,STRING,hHEP,1000,0.2000,1.0000,0.9407,0.3402
1,STRING,hHEP,1000,0.2000,1.0000,0.9399,0.3395
